paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2018/127,"Yi Walko,Maire Mcnevin,Ismael Doi,Bertram Nessmith,Grant Shike","95,96,97,98,99","Numinous Subjects: Engendering the Sacred in Western Culture, An Essay",2018,Accept,Reject,Sami would kill everyone. You must remove your shoes when you enter a Japanese house. Mary said she thought you wouldn't do that. All the seats are sold in advance. A French airliner is cleared for take-off. That's exactly what we want. I'll pick him up in an hour. Tom was a great teammate.,NA
2018/128,Noella Kaska,100,Brain Korea 21 Phase II: A New Evaluation Model,2018,Accept,Accept,"The truth will come out one day. You're not safe here. You know that I'd never do that kind of thing. Because we reject the same thing that people of all faiths reject: the killing of innocent men, women, and children. And it is my first duty as President to protect the American people. Is this really Monday? He's not a Muslim yet. All I need is one. I won't negotiate. You may have to help her. Tom and Mary said they felt sick. I am a lover of liberty. I will not and I cannot serve a party.",NA
2018/129,"Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers,Dannette Debenedetti,Johnathan Mcmulen,Darla Chitwood","1,2,3,4,5,6",Transnational Japan in the Global Environmental Movement,2018,Reject,Reject,"I'm getting a divorce. Hunting wasn't as much fun as I thought it would be. They're watching TV. She fainted after seeing a tiger. Tom didn't seem surprised when he saw Mary kissing John. Sami has his opinions. Abdelaziz Bouteflika won the Algerian presidential elections in 1999. Tom hummed to himself while he washed the dishes. It is a book that I want to read. Apparently, you can hear a girl's sobs coming from the closed-off washroom in that school building at midnight. Sami and Layla's separation hasn't been easy. I already knew Tom wasn't planning on doing that. How much more do we have to do? Do you think that I don't know what you did? I handed the mike to him. Are you sure I'm the only Canadian here?",NA
2018/130,"Elfrieda Loxton,Dina Dage,Sibyl Locatelli,Gena Freshwater,Carie Shubrooks,Asia Smeathers,Ashli Kluemper","7,8,9,10,11,12,13",Historia de la educación en la época colonial: el mundo indígena,2018,Reject,Reject,"He's a few years younger than I am. Tom and Mary said that they weren't ready to give up. I've been impressed with Tom's work. I wish I hadn't done that. They say it gets very cold here in the winter. Having worked at the cafeteria for ten years, Mary was a big proponent of meatloaf. Are you a good dancer? Let me admire you. The real purpose of the law was enshrouded in layers of obscure terminology. When we married my parents gave me this house. If Tom had been there, it would've been different.",NA
2018/131,"Katelynn Dangerfield,Dustin Barben,Janeth Zierenberg,Ryann Babicke,Angela Blossomgame,Felica Layva,Theda Headly","14,15,16,17,18,19,20",Before Einstein: The Fourth Dimension in Fin-de-Siècle Literature and Culture,2018,Reject,Reject,Don't touch me with your soapy hands. Where do you stay when you come to Boston? Mary is in no hurry to sell her car. I'm not sure it's a good idea for you to go out at night by yourself. Why didn't you just tell us? Tom saw Mary's car in John's driveway and wondered why she was there. Who are you and where do you come from?,NA
2018/132,"Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson","21,22,23",Emerging Socialities in 21st Century Healthcare,2018,Reject,Reject,"Tom made a good putt. She shed bitter tears. The Spaniards are a friendly people. How did you become interested in music? I got back home earlier than I thought I would. I'd better go check on him. I'm pretty sure that Tom has never been a patient of mine. I won't say anything about it again. I should have asked Tom when I had the chance. Do you want to play cards and watch the game tomorrow? There are many more questions. Tom has finally finished doing what we asked him to do. Tom said that he knew Mary might not need to do that on Monday. Tom told me I should do that soon. Tell me where the meeting will be held. Geometry, about which I know nothing, seems like a very dull subject. If you criticize me, you will be killed.",NA
2018/133,"Queenie Pienta,Joan Wehby,Brenda Bohrman,Bertha Fuhrmann,Vinita Behne","24,25,26,27,28",The Battle Behind the Wire: U.S. Prisoner and Detainee Operations from World War II to Iraq,2018,Reject,Reject,"The truth is undeniable. Do you want to marry her? He certainly knows how to take it on the chin. While preparing his stand up notes, Tom found some indecipherable scribbles from the previous night. You should tell Tom the truth. New York streets are very wide. Tom's parents are control freaks. The Earth is a big ball. You're from Algiers, not Skikda. Ah if only we had just problems with the raising of lambs! I told Mary I wouldn't do what she asked me to do. Take a little more time. Pass down the car, please. Tom didn't give Mary his real telephone number. We can't let them turn us against each other. Tom and Mary looked at each other with concern. I think the rumor is true. Tell Tom how you're feeling. What are your expenses? He uses humor to convert people to Islam.",NA
2018/134,Kamilah Losser,29,Improving Air Force Enterprise Resource Planning-Enabled Business Transformation,2018,Accept,Accept,Tom won several awards. Do you really think Tom has been impolite? Tomorrow I will go to Paris by car. Now the slaves began to dance graceful undulating dances to enchanting music. Tom's parents are both from Boston. I've lost my spot. Sami says it takes a to piss him off. Mennad has another story for you. We're finding it impossible to make ends meet. Tom said you didn't want Mary to be here. There are the words that make me cry. Those boots are mine. Tom's back on the bottle. She's laughing. I told Tom all about you. He watched the drama holding his breath. Algeria needs to attract investors. I don't have any homework. Tom has been bullying other kids at school. What kind of problems do you have?,NA
2018/135,"Lanette Daty,Lissette Macugay,Nestor Siemonsma,Suanne Airhart,Hershel Yellen","30,31,32,33,34","Comunidades indígenas frente a la ciudad de México: Tenochtitlan, Tlatelolco, sus pueblos y barrios, 1812-1919",2018,Accept,Accept,"Sami started to accept it. I'm sure you have other skills. Tom told me that he'd like to help. The travel agent will advise you where to stay. Tom is pretty busy today, isn't he? Tom isn't the one who taught me French. How often does Tom go to parties? I'm going to take you to her. We've done some very good things. You are exaggerating. Tom is an avid art collector. I want to go home as much as you do. Tom is being unreasonable.",NA
2018/136,"Tyree Nonemaker,Kathern Lorange,Wen Bayird,Erwin Balwinski,Grayce Lohr,Tabitha Frawkin,Ariane Arnt","35,36,37,38,39,40,41","New Directions in Dental Anthropology: Paradigms, methodologies and outcomes",2018,Reject,Reject,"I don't know what to make of this. What're the odds? The more you learn, the more you want to. I wish I had Tom's strength. I told Tom I would help. He left his sister to fend for herself. The entire body is densely covered with hair. Tom realized that he wouldn't be able to do that. How do you interpret the poem? Mennad is awesome. Tom and Mary said they were disappointed. Are you sure this is absolutely necessary? Could you take a picture of me and my friends? You'll never walk alone. Tom and Mary seldom give each other presents. Tom told me that he thought Mary had been unlucky.",NA
2018/137,Billy Forsthoffer,42,"The Basic Writings of Josiah Royce, Volume I: Culture, Philosophy, and Religion",2018,Accept,Reject,I know Tom will allow me to do that. Layla was waiting in the darkness. They said that they'll never leave early. I realize Tom might be tempted to do that. Tom is as ready as he'll ever be. This watch band costs around fifty thousand yen. Tom had no idea that Mary felt that way. The flight attendant shook Tom awake and told him that the plane had landed. I think I'm the only person who can do that for you. He is known to everyone. We suspect poisoning. Sami had to work a night shift.,NA
2018/138,"Marline Scheidecker,Sid Horikoshi,Moshe Tennyson,Leigha Puryear,Shakira Heidtke,Jennette Truly,Emmy Farfalla","43,44,45,46,47,48,49","Literature and sustainability: Concept, Text and Culture",2018,Reject,Reject,Is everything that belongs to you in that chest? I'm sure that they'll come back for us. This man is a linguist. It's natural that he know. Tom and Mary say that they'd be willing to help us. He is thought of as a scholar. Tom doesn't go to Boston very often. What's in fashion in Paris? He is extremely competent. Tom is going to the dentist on Monday.,NA
2018/139,"Nakia Juliusson,Jenniffer Biber,Zina Goeller,Fallon Schiefelbein,Hassie Krysinski,Daine Goger,Connie Baldearena","50,51,52,53,54,55,56",Un siglo de matrimonio en México,2018,Reject,Reject,"I just lay on the beach and watched people swim. Tom comes on strong. We're probably going to lose. I told her to sit down and to drink a glass of water. ""Does it still work?"" ""Define 'work'."" Why wouldn't you let me go to Boston? Tom lay injured on the ground. You may have heard the story about the ugly duckling, but have you heard the story about the ugly gosling? Old age turns hair gray. I have so many things I want to tell Tom. Tom told Mary she had the most beautiful eyes he'd ever seen. Tom was busy and skipped lunch. I expect everyone will do that tomorrow. I believe all that. There's really no reason for you to go to Boston.",NA
2018/140,"Deanne Bainbridge,Giuseppe Anos,Viki Ondik","57,58,59",Building the Guatemalan Interagency Task Force Tecún Umán: Lessons Identified,2018,Accept,Accept,"Sami is next. The archaeologist found the entrance to a tomb. However hard the training was, she never cried. You always seem to be too busy. Mary never talks about her childhood. I don't know anyone who plays the banjo. You weren't the only one allowed to do that, were you? Tom has been behind bars for a very long time. I think that Tom is responsible for what happened. Mennad doesn't need to explain that. Dan asked Linda for the rest of his payment. When my father went into the hospital, I had to put everything on hold. They just arrived at their destination. Tom needs to know that that's not OK.",NA
2018/141,Silvia Thiebeault,60,China 2002: WTO entry and world recession,2018,Accept,Accept,"He was in the grip of poverty. They said they were having a good time. Most of the fire survivors are scattered, living in other towns and cities. These two words are easily confused. Tom was rude to everyone. He looks like he's lost. Do thou what's straight still crooked deem; Thy greatest art still stupid seem, And eloquence a stammering scream. Note that unless you are a programmer, you will not be able to figure out how to install this. I think that you know Tom already. Let's tell Mary that we won't do that unless she helps us. I suggest you visit Boston. I go home right after work. This code needs to be rewritten. Sami was working on his mid-term assignment. He is not rich any more than I am.",NA
2018/142,"Sherri Eisenberg,Krissy Bahl,Lynda Sukut,Silva Rispoli,Angelyn Tara,Yolanda Habif","61,62,63,64,65,66","The Newest Sappho: P. Sapph. Obbink and P. GC inv. 105, Frs. 1-4: Studies in Archaic and Classical Greek Song, vol. 2",2018,Accept,Accept,Mary lied to Tom when she said she didn't love him. I heard Tom cursing in French. Did you know Tom and Mary were going to get married? Tom also lived in Australia. He knew he didn't need to do that. He told me he was thrilled. They all looked happy. The audience laughed before they even heard the translation in French. I'm tired. I've got to go now. The conversation went on until after midnight. He came to Algeria to learn Berber.,NA
2018/143,"Kera Coiner,Tatiana Deharo,Tina Newmyer,Micheal Rens","67,68,69,70","United States and Mexico: Ties That Bind, Issues That Divide",2018,Accept,Reject,I will prove to the world that you are a very stupid expert. It seems like Tom doesn't remember you. I cannot write today. Tom said he thought that I'd regret doing that. His skin itches. I don't want Tom to know that I can't do that. Mary taught me something valuable. It would be better if you avoided Tom. I am delighted to have met you today.,NA
2018/144,"Mariann Poague,Sherryl Hagene,Markus Veltz,Ron Haye,Kisha Hartory","71,72,73,74,75","Hybridity, or the Cultural Logic of Globalization: Or the Cultural Logic of Globalization",2018,Accept,Reject,I suspect that Tom and Mary weren't able to do that. He doesn't smoke and he doesn't drink vodka. Did you get to meet her? Tom is responding really well to treatment. Tom and I did what we were supposed to do. Who are you to judge? I wrote another poem this morning. Her feelings are easily hurt. This used to be a butcher's shop. Tom needs to speak to Mary. What is it you really want?,NA
2018/145,Lance Keady,76,Bridging Transcultural Divides: Asian Languages and Cultures in Global Higher Education,2018,Accept,Reject,You have to see what we're doing here. He won the contest. I won't ever permit you to do that. Tom remembers a time before the Internet. The mayor provided me with an identity card. They claimed they've never done that. Tom said that he's never seen Mary do that. How's your dad? She could only take Japanese lessons for a few hours. How long have you been in Japan? I'll tell Tom myself. The train runs between Tokyo and Hakata. What's Tom's favorite cocktail? Sami apologized over something he didn't do. I'm happy with what I've seen. Don't deceive him. What a paella! I couldn't figure it out.,NA
2018/146,"Karrie Layhew,Regenia Hirschberg,Anneliese Cercone,Delcie Colpack,Echo Lauters","77,78,79,80,81",Effects of the Affordable Care Act on Consumer Health Care Spending and Risk of Catastrophic Health Costs,2018,Accept,Reject,"I don't think that Tom knows how to play the cello. My grammar sucks. Tom took one piece of pie and gave the other to Mary. He likes adventure. If there's something I can do, I want to help. Won't you sing? Cut it in half.",NA
2018/147,Mireya Churchfield,82,Lifelong Religion as Habitus: Religious Practice among Displaced Karelian Orthodox Women in Finland,2018,Accept,Reject,I didn't want to let people down. The cost of the house was figured out at fifty pounds. Tom and Mary told me that they've decided to stay for a few more days. I never had a chance. I like your computer. I was thinking you might like to go camping with us this weekend. The desk is made of wood. Harry is a wizard. I skied almost every day last January. Tom is always scared. We can go both on foot. I think the question has been answered.,NA
2018/148,Racheal Mcgunagle,83,Danish Reactions to German Occupation: History and Historiography,2018,Reject,Accept,"I expect to be back before 2:30. Tom was the life of the party. Tom broke the lamp. I have to add this. Let me go to Boston with you. Tom and Mary said they needed to do that soon. The prosecutor can use that against Tom. No one will listen to me. I can't face such a daunting task. Tom told me that he and Mary were still married. Tom said that he wished that he hadn't been late. I skipped lunch, so I'm pretty hungry. Mary told all her friends the news. The money-changers were driven out of the temple by Jesus. Tom put his keys in the top dresser drawer.",NA
2018/149,"Vance Klaft,Ghislaine Devier,Albert Catano,Shakia Sasao,Ruth Half,Ava Damato,Corliss Marciano","84,85,86,87,88,89,90","Indonesia in a Reforming World Economy: Effects on Agriculture, Trade and the Environment",2018,Reject,Reject,"It's time you got back to work. Tom never sings in public. I think Avonlea is a lovely place; and the people in it are very nice, too. The eagle had a broken wing. This is an adjective. You wouldn't happen to have a set of jumper leads, would you? Layla doesn't deal well with drama. Tom has been filling in for Mary. I think our team is going to continue to get better. Is it difficult to learn Greek? There's no reason to fix something that isn't broken. Mary did everything for her children. He said that he'd consider my idea. That's because they're vicious. Were you shopping? I'm tired of homework.",NA
2018/150,"Iluminada Jocoy,Raisa Breaux,Nida Yagues,Olimpia Belich,Yi Walko,Maire Mcnevin","91,92,93,94,95,96","Christianity, Democracy, and the Shadow of Constantine",2018,Accept,Reject,"Tom and I are looking for someone who can do that for us. I wonder whether a man could live with only two hours' sleep a night. We need to defrost our refrigerator. He has called every dentist he knows. The teacher listened attentively to my explanation. Tom is the first person I met when I came to Boston. A dog barked. Soon, you'll be going to high school. I hope Tom and Mary are coming.",NA
2018/151,"Ismael Doi,Bertram Nessmith","97,98","De la lengua por sólo la extrañeza: estudios de lexicología, norma lingüística, historia y literatura en homenaje a Luis Fernando Lara, volumen 1",2018,Accept,Reject,How interesting is that! We made a date to meet soon. He wanted to be a teacher. I'm really not hungry. How much did you see? I do not believe the weather will change for the worse next week. Sami vanished soon after. Tom is going to have to stop doing that.,NA
2018/152,"Grant Shike,Noella Kaska,Francesca Geisinsky,Raymon Gilpatrick,Victoria Wohlers","99,100,1,2,3",Unemployment Insurance Reform: Fixing a Broken System,2018,Accept,Reject,Human language is capable of forming an infinite number of sentences. Tom isn't as overweight as I am. He has no authority over his own children. They say that a huge dam will be built. My father planted this tree. It's useless!,NA
2018/153,Dannette Debenedetti,4,Strategy-Policy Mismatch: How the U.S. Army Can Help Close Gaps in Countering Weapons of Mass Destruction,2018,Reject,Reject,We went out and never returned. You've given us what we need. They have nothing in common with the older generation. I make a point of taking a walk before supper. My brother can run very fast. My classmates are pathetic. They have studied for four years and yet they can't conjugate verbs! The only student who can speak well is not in the class anymore. Almost every day he goes to the river and fishes. They drew pictures of their house. I've been trying to find her. She wanted to become a teacher. Do you want to be an astronaut? What did you say again?,NA
2018/154,"Johnathan Mcmulen,Darla Chitwood,Elfrieda Loxton","5,6,7","Gender Violence & Human Rights: Seeking Justice in Fiji, Papua New Guinea and Vanuatu",2018,Reject,Accept,Tom is really handsome. She can be trusted to some degree. I suppose Tom will be there. We're annoying the teacher. No one recognized you. He paid no attention to what she said. What's your favorite comedy movie? Have you bought a cantaloupe? Sami looked around. I smile every time I see her. I don't see a problem. I know that Tom knew where you were planning to do that. Something hit me.,NA
2018/155,"Dina Dage,Sibyl Locatelli,Gena Freshwater,Carie Shubrooks,Asia Smeathers,Ashli Kluemper,Katelynn Dangerfield","8,9,10,11,12,13,14",Pacific Islanders Under German Rule: A Study in the Meaning of Colonial Resistance,2018,Reject,Reject,"He enjoys watching baseball games on TV. Tom is Mary's helper. I was up all night reading. The work will be a great tax on his time. Have you ever watched the '90s TV show Xena Warrior Princess? Many an insect deriving its delicate colour from harmless leaves and herbs, was stained anew that day by dying men, and marked its frightened way with an unnatural track. Tom is a pretty good jazz saxophone player. Mary doesn't like it when her nephews act silly. Make sure of your facts before you write the paper. I wish Tom could've come with me. I think that Tom is considerate. Sami was about to admit that. I hired a guide. Don't you like apples? Our house is up for sale. Tourists should take care to respect local cultures when they are travelling. She moved as quickly as she could.",NA
2018/156,"Dustin Barben,Janeth Zierenberg","15,16","The Paradox of Gendarmeries: Between Expansion, Demilitarization and Dissolution",2018,Reject,Reject,"Tom didn't raise his voice. I thought you already did that. He said he didn't know how to swim. Layla shouldn't have asked Salima to be her maid of honor. I wish to visit Australia. I think Tom was distracted. I don't want anyone to know about this. Tom and Mary comes and go as they please. I'm very glad to see you. Some investigators deal with protocol violations by excluding the participants from the analysis. Mary says she'll never go there again. You won't want to miss it. I thought you didn't know how to swim. There are roosters who believe that the sun rises because they have sung. There is no reasoning. When does it close? She looks young. However, she's actually over forty. Tom thinks Mary isn't busy. The town was subjected to an aerial attack.",NA
2018/157,Ryann Babicke,17,Nacionalismo y educación en México,2018,Accept,Reject,Sami started thinking about getting a job. Tom accused the employee of stealing. I just don't see that happening. Are you prepared to do this? I don't think that that's going to ever happen. Her calm face belied the terror she was feeling. This is indeed shameful. Mary only does that when she's drunk. Everything else is irrelevant. Tom and Mary were supposed to do that together. Mary said she was ticklish.,NA
2018/158,"Angela Blossomgame,Felica Layva","18,19",A Time Travel Dialogue,2018,Reject,Accept,"If I were a rich man, I wouldn't have to work hard. Only today did I know the details of the matter. What kind of business are you in? Tom is pulling Mary's hair. You should go to the barbershop. He gave me 12 cloves of garlic. I know your father very well.",NA
2018/159,"Theda Headly,Deborah Tavolacci,Wilburn Vigor,Reggie Fogelson","20,21,22,23",Musicians' Mobilities and Music Migrations in Early Modern Europe: Biographical Patterns and Cultural Exchanges,2018,Reject,Reject,"Jodo is a Japanese martial art using short staffs called ""Jou"" and wooden sword. Tomorrow I will apply for the Kurdish course. Tom was lonely. Since I had a cold, I didn't go to school. Tom doesn't want to go to Mary's party. Tom thinks he should do that.",NA
2018/160,"Queenie Pienta,Joan Wehby,Brenda Bohrman,Bertha Fuhrmann,Vinita Behne,Kamilah Losser,Lanette Daty","24,25,26,27,28,29,30",Issues and Performance in the Pennsylvania Workers’ Compensation System,2018,Reject,Reject,"Sami is going to jail tonight. What to say? My friend has arrived. My friend has been here this week. Speak slowly. Tom is still working, isn't he? You look a little young to be a teacher. She's been looking a little green lately.",NA
2018/161,Lissette Macugay,31,Transcending the Culture–Nature Divide in Cultural Heritage: Views from the Asia–Pacific region,2018,Reject,Accept,"Sami enjoyed being single. What's your grandmother's name? I know this hasn't been easy for you. I assumed Tom had told you I would be here. Her condition grew worse last night. Tom handed Mary his wallet. Here at Siemens, we insist on the very highest quality. And God was with him: and he grew, and dwelt in the wilderness, and became a young man, an archer. Do you need a hand? I guess there was some talk of that. She loves Kabyle dresses. Did you know Tom couldn't drive? I didn't know that Tom was still a forest ranger. Your clothes were used. Tom is my dance instructor.",NA
2018/162,"Nestor Siemonsma,Suanne Airhart,Hershel Yellen,Tyree Nonemaker,Kathern Lorange,Wen Bayird,Erwin Balwinski","32,33,34,35,36,37,38",Crisis and Escalation in Cyberspace,2018,Accept,Reject,He sold some apples at the market. Tom was interviewed for that job. No other boy in his class is so tall as he. A translator can't work without his dictionaries. Tom's dog bit my leg. We tried to get Tom to stop Mary. I think that might be wise. I just want to see him. I have no one but you. Sami is the graduate resident mentor. I am not ashamed of my father's poverty. Tom and Mary said they didn't think John would let me do that.,NA
2018/163,"Grayce Lohr,Tabitha Frawkin","39,40","ANZUS and the Early Cold War: Strategy and Diplomacy between Australia, New Zealand and the United States, 1945-1956",2018,Accept,Reject,You really did a good job. The engineer knew every minute detail about the new model. My boyfriend and I had sex on the first date. Tom is unhappy. I don't think that the house is as big as we hoped. The party should be a lot of fun. I'm the only one in this group who doesn't speak French. Fadil stayed on the run for two years. I'm not an expert at relationships. Do you still believe that?,NA
2018/164,"Ariane Arnt,Billy Forsthoffer,Marline Scheidecker,Sid Horikoshi,Moshe Tennyson","41,42,43,44,45",Roll Away Saloon,2018,Reject,Reject,"TV's boring today. Slander is a crime. Tom told Mary and me to go home by ourselves. This is a bus stop. It is not manly to speak ill of others behind their backs. I thought that you might actually do that. The earth revolves on its axis. Tom said he's bored. That is the most ridiculous movie I've ever seen. Toss the ball to them. I don't quite understand what you mean. You should get your house fumigated. I think that Tom is taking a nap. You'd be crazy to do that. I had some heavy food and I have heartburn now. Tom did everything he could to find Mary. Tom didn't know he was likely to be late. Uh oh, I saved over it. Wait until after I come back.",NA
2018/165,Leigha Puryear,46,"Following the Cap-Figure in Majapahit Temple Reliefs: A New Look at the Religious Function of East Javanese Temples, Fourteenth and Fifteenth Centuries",2018,Reject,Reject,"Tom and Mary said they'd rather do that alone. This is our first Christmas here in Australia. Were the police involved? ""For how many?"" ""Three."" Tom has lived in Chicago for a year. It's a flake covered in chocolate! Where am I supposed to stay? He has consistently been an advocate for the poor and downtrodden. I didn't know Tom wasn't a student here. I don't know if I've ever told you, but you have beautiful eyes. Sami's car was stolen. Tom shares Mary's views. Sami liked to be with his kids. I didn't reply.",NA
2018/166,"Shakira Heidtke,Jennette Truly,Emmy Farfalla,Nakia Juliusson,Jenniffer Biber","47,48,49,50,51",Improving Childhood Asthma Outcomes in the United States: A Blueprint for Policy Action,2018,Accept,Reject,"Of the many issues facing our society, the existence of ethnic minorities is not one of them. Tom told me he thought that Mary was too young to drive. Sami is the shooter. Is this your lunch? Tom said that he wasn't finished doing that. Do you need my help at all? Mary kicked me out of her office. Tom said that he found it difficult to do that. Mary is in love, isn't she? I knocked over that lamp. I think I'm going to have salmon. Sami was making up all those excuses to keep Layla out of his room. How about another piece of pie, Tom? Do I have to do it now? Tom was my boss three years ago. I love whatever is cute.",NA
2018/167,Zina Goeller,52,Critical Materials: Present Danger to U.S. Manufacturing,2018,Reject,Reject,"It's not size that matters. You haven't had many opportunities to do that, have you? Mice are afraid of badgers. Do you think that we can make it to the airport on time? Please help me. I don't understand what I'm doing. This is a waste of our time. Tom's voice was so soft it was barely audible to those sitting at the back of the lecture theatre.",NA
2018/168,Fallon Schiefelbein,53,Las ocho leyendas,2018,Reject,Reject,"That toy is made of wood. When we say liberty, we associate it with Lincoln. Tom needs to be detained. I'll be back the day after tomorrow. I am a guide. I think this is a good start. She said she doesn't feel well. Such poets as Milton are rare. Then the wild beasts start wanting to go crazy. Excuse me, would you mind if I borrowed your magazine? She is well-liked by all. You really want to talk about it now?",NA
2018/169,"Hassie Krysinski,Daine Goger,Connie Baldearena,Deanne Bainbridge,Giuseppe Anos","54,55,56,57,58",Sign Here!: Handwriting in the Age of New Media,2018,Accept,Accept,"He promised to sell. Tom is going to speak to the crowd. What did Tom promise to do? Tom and Mary have been married for thirty years. I want you to step back inside that room. She burst into tears to hear the news. Tom went to his son's soccer game. Tom and Mary were wearing cowboy hats when I saw them. In the Greek football game, the players on one team tried to carry a ball across a line in the other team's territory. Mary had her kids paint the garage. A sentence is a group of words that gives a complete thought. It's rather good, isn't it? I must object to this plan. This town is really dead at night. Don't forget your coat!",NA
2018/170,"Viki Ondik,Silvia Thiebeault,Sherri Eisenberg","59,60,61",YEARBOOK OF THE MAIMONIDES CENTRE FOR ADVANCED STUDIES,2018,Accept,Reject,"The door was unlocked when I got here this morning. Tom is deaf in one ear. Tom thought that he might not be permitted to do that at night. Tom sounds sad. I will leave tomorrow, in any event. I just want you to know that I'm here for you.",NA
2018/171,"Krissy Bahl,Lynda Sukut,Silva Rispoli,Angelyn Tara","62,63,64,65",LDC external debt and the world economy,2018,Accept,Accept,How did you end up here? You'll have to ask her. I will scrutinize you closely. Sami's trailer was destroyed by a hurricane. Mary tried to kill herself yesterday. I need to talk to you about Tom. Tom is extremely prejudiced. Tom said that he wanted to buy some soap. Tom and Mary weren't able to tell John how they really felt.,NA
2018/172,"Yolanda Habif,Kera Coiner","66,67",The Bounty from the Beach: Cross-Cultural and Cross-Disciplinary Essays,2018,Accept,Reject,"He is in Bejaia, learning Berber. We lost track of time. That isn't the main reason I want to do that. I wasn't even here. Who did Tom and Mary say gave them that? Tom said that he was really tempted to do that. Will you phone me later, please? Mary says she'll do that. Tom is playing guitar out on the porch. Tom said that his father was a coal miner.",NA
2018/173,"Tatiana Deharo,Tina Newmyer","68,69","Sprache im kommunikativen, interaktiven und kulturellen Kontext",2018,Accept,Accept,Tom sat in the front row. She told me she was hungry. Are you singing to my girlfriend? Sami had a degree in information technology. I demand a refund! I can't find my umbrella anywhere. After lunch we have two more classes. There's a pile of cash on the floor in the middle of Tom's office.,NA
2018/174,"Micheal Rens,Mariann Poague,Sherryl Hagene,Markus Veltz,Ron Haye,Kisha Hartory,Lance Keady","70,71,72,73,74,75,76","Violent Becomings: State Formation, Sociality, and Power in Mozambique",2018,Reject,Accept,"I have chunks of rose quartz in my bedroom. You aren't well. Tom's body was found early Monday. Mary told Tom she wanted him to help John. Tom is going to try to keep Mary from doing that. This tree bears no fruit. I wish I could speak French a little better. I just realized that I'm better off alone. Tom leaned on his elbows. It was an afternoon Truman would never forget. Tom wished Mary wouldn't be so mean to him. I'll ask around and let you know what I find out. I come from Beijing. I really do wish you'd leave. Mary admitted that she'd been naughty. You're too young to be doing that, aren't you? Tom already regrets doing that. The night's still young. I thought Tom and Mary weren't yet finished doing that.",NA
2018/175,"Karrie Layhew,Regenia Hirschberg,Anneliese Cercone,Delcie Colpack,Echo Lauters,Mireya Churchfield,Racheal Mcgunagle","77,78,79,80,81,82,83",U.S. Interests in Central Asia: Policy Priorities and Military Roles,2018,Reject,Reject,That was a serious mistake. Please call me. I want to stretch my legs. I'm pretty strong. What is that huge building? I'm emailing Tom now. I won't be playing tennis with Tom anymore. Can I play with you? Knee replacement is major surgery. Tom didn't go to the lake with us. My ballpoint pen just ran out of ink. It's also a popular destination for couples. I've been working all night.,NA
2018/176,"Vance Klaft,Ghislaine Devier,Albert Catano,Shakia Sasao,Ruth Half,Ava Damato","84,85,86,87,88,89",Sexual Assault and Sexual Harassment in the U.S. Military: Top-Line Estimates for Active-Duty Service Members from the 2014 RAND Military Workplace Study,2018,Reject,Reject,"I must have my car repaired. Going somewhere tonight? Look at you - all dressed up like that. This train stops at every station from Nakano on. Do you think you're modest? My dad was an actor. It's been quite a while since the last time he posted anything on his website. Tom knew that Mary would help him. I'll go shopping this afternoon, though I don't have much money. Would you be careful with that? Though I've decided to go to the party, I'm not looking forward to it. She found it difficult to adapt herself to her new entourage. Tom looks like he's irritated. Tom didn't want to drive that fast.",NA
2018/177,"Corliss Marciano,Iluminada Jocoy,Raisa Breaux,Nida Yagues","90,91,92,93",La tradición republicana del buen gobierno,2018,Accept,Accept,"Let's keep this matter to ourselves. Tom doesn't seem to be as happy as Mary. I wonder whether this is some sort of scam. I know that Tom is a very competitive guy. She rolled up her sleeves. We just want to know if Tom and Mary are coming or not. Tom wants to know which of the books is the most interesting. That's something I ought to do by myself. If you don't tell Tom, then I will. Tell me again. Muhammad, peace be upon him, was born in Mecca. No matter how old you get, you can still learn. Tom sat at the bar drinking by himself. I'm not here every day. Sami wanted to go to Cairo as well. We're not trying to change you. Where can I buy envelopes?",NA
2018/178,Olimpia Belich,94,The Economic Impact of Achievement Gaps in Pennsylvania’s Public Schools,2018,Accept,Accept,"Tom's parents have grounded him for three days. Sami didn't have a girlfriend. Mary claimed she didn't do that. Tom said that you speak French better than Mary does. This test is important. Tom kept plugging away. Tom went to the hospital because he was ill. He totaled his car. Tom is going to be ready in October. Tom doesn't have any idea when Mary plans on doing that. Tom isn't competent. Tom and Mary say that they have everything they want. What do you mean you dropped the ladle in the pot? How are we going to serve the homeless now? That's rich, coming from you of all people! Dan was true to his word. The son is known by his father. Tom was at school yesterday. He disappeared upon the third of December, 1878—nearly ten years ago. I like that shirt on you. It's slimming.",NA
2018/179,"Yi Walko,Maire Mcnevin,Ismael Doi,Bertram Nessmith","95,96,97,98",Sprache und Kognition: Ereigniskonzeptualisierung im Deutschen und Tschechischen,2018,Reject,Accept,I didn't have to get up as early as I did. I seem to always be busy nowadays. I know someone who speaks French well. Who was her professor? We haven't seen each other for over two years. I could hear everything the president said. Classes have been suspended due to floods. They laughed at their own jokes. That's what everybody says. Tom is unlikely to do that anymore. Mary wants to be a nun. Tom wants Mary to come over.,NA
