paper_id,authors,author_ids,title,year,committee_presentation_decision,committee_publication_decision,abstract,body
2017/170,"Jonah Barnhardt,Mi Streets,Ailene Tobler","58,59,60",Patenting Traditional Medicine,2017,Accept,Accept,"See you after class. I was trying to get it right. Tom didn't do that as well as I expected him to. Tom said I looked very sad. Damned if you do and damned if you don't. Even a sophist who deceives without deceiving himself is not yet an impostor, as long as he confines himself to the authority of reason, even though he abuses it. Tom says you're a bad influence. He is not scared of snakes at all. We're free right now, but we've got a meeting in a half-hour. Algeria underwent a liberation war against the French. Tom paid Mary cash. The ban is no longer taken seriously by anyone. I'm so sorry. Sami should shut up and help us. Tom started hitting Mary. When you go abroad, it is useful to learn at least some polite phrases in the local language. It will only mean an endless debate. I learned a lot of Berber vocabulary. Tom thought that Mary would be able to do that. This phrase will be translated.",NA
2017/171,Maricela Westbrooke,61,Keys to The Gift: A Guide to Vladimir Nabokov's Novel,2017,Accept,Reject,"A government official's stately mansion was looted. Nobody remembered my country. The Greeks, too, eat a lot of fish. The death of one man is a tragedy, the death of millions is a statistic. Mary is always at home, isn't she? He got his sleeve caught. The challenges that Algeria faces today are many. Tom wanted to play tennis yesterday afternoon. They say they're interested. Mary heard a loud splash behind her. I still have the bicycle my father gave me when I was thirteen. Sami went into his neighbor's backyard. Do you know whether or not Tom plans to go to Australia next winter? Are you telling me Tom and Mary don't know? Tom should have been studying French last night. Tom asked Mary who her French teacher was. It's a great bonding opportunity. He will figure on inviting a lot of guests to the opening ceremony. Tom said I looked interested.",NA
2017/172,"Dionna Brawner,Lala Gutta","62,63",Mexico-Estados Unidos: 1983,2017,Reject,Reject,"You should've accepted the money Tom offered you. You could be here for a long while. There's no doubt in my mind that Tom and Mary were planning on doing that. I don't have any illusions. I hope my book becomes a bestseller. She told everybody that she was fine. That diner makes the best chicken-fried steak. However, although English took many French words, their meanings have not always stayed the same. Do you swear to tell the truth, the whole truth, and nothing but the truth? ""When did it happen?"" ""When did what happen?"" I never thought that it'd be this easy to hack into your website. Why didn't you tell me that you were in pain? She prepared herself for the worst. She gave a small cry of alarm and fled to the bathroom.",NA
2017/173,"Alvera Liberman,Dalene Mcpike,Magda Fowkes,Elinor Irigoyen,Briana Rhynard","64,65,66,67,68",Evaluation of the Patient Safety Improvement Corps: Experiences of the First Two Groups of Trainees,2017,Reject,Reject,"I love walking along the river. My boss turned down his proposal. Mennad bought them. I wonder if Tom knows how to do that. Tom is very proud of his son. Cookie followed Tom wherever he went. Mary said she was sorry for what she did. Sami has been uploading six videos per week this month. It's an iterative process. Tom and Mary took their sweaters off. I thought Tom resigned. Training is not a luxury, it's an investment. We've had beautiful weather all week. Tom has a talent for modern painting. She said she had no money. What're Tom and Mary going to do after they graduate?",NA
2017/174,"Tony Cassavaugh,Venita Conchas,Chantel Margheim,Nannie Drost,Lashaun Auman,Muriel Siddiqui,Tifany Sarff","69,70,71,72,73,74,75",Demokratie morgen: Überlegungen aus Wissenschaft und Politik,2017,Reject,Reject,"Tom said that he thought Mary wouldn't do that. Atoms are made up of protons, electrons and neutrons. She threw her arms around her husband's neck. We're calling the police. Tom is the one who caused the problem. We're not so confident. He exhibited no remorse for his crime. Tom denied that he had stolen anything. The car broke down. When I leaned over to look at the fish, my phone fell out of my pocket and into the water. Would you mind turning down the radio? Words could not describe it.",NA
2017/175,"Christy Stavrides,Pamela Umholtz,Lorita Protich,Sonja Beach,Kenny Strause","76,77,78,79,80",Re-Mapping Centre and Periphery: Asymmetrical Encounters in European and Global Contexts,2017,Reject,Reject,"It's more than we could've hoped for. Tom likes to listen to music while he's studying. Please iron these shirts. The people next door asked us to be quieter. Sami and Layla left the restaurant together. Tom and Mary fell in love and decided to get married. Tom said he's not permitted to do that. Even though you may be quick as the wind, I will beat you in a race. Grandfather is still very active for his age.",NA
2017/176,"Maragaret Wielgus,Jenniffer Winninger,Celinda Bibber,Louann Freidin","81,82,83,84","Medical Fitness and Resilience: A Review of Relevant Constructs, Measures, and Links to Well-Being",2017,Accept,Accept,"Tom blamed his failure on Mary. We've got other fish to fry. Tom wanted to join the Army. Can you mend my pants? He worked as a newsreader before he retired. Tom came up with some good ideas. Let's get away from here. I sometimes do that even now. Mary is an Ebru artist. Mary isn't coming, is she? I'm not going to kiss you. It's possible that I might be in Australia next Monday. Sami would pray five times a day. I'm interested in data related to the Great Wall. What is its length, its breadth and height? Tom interrupted me. The storm is upsetting our radio. Milk is obtained from cows. Sami was pointing at Layla. Are you really going to spend all Valentine's Day with Tom?",NA
2017/177,"Jina Puelo,Letha Cantine,Avis Blasz","85,86,87","Missionaries, Miners, and Indians: Spanish Contact with the Yaqui Nation of Northwestern New Spain, 1533–1820",2017,Accept,Accept,"We fly through Taiwan. We all believe in good, free education for our children. He told me he was all worn out. I really should finish this right now. I wonder why Tom wasn't there. I don't think anyone can understand self-harm, unless they do it themselves. And Moses brought Israel from the Red Sea, and they went forth into the wilderness of Sur: and they marched three days through the wilderness, and found no water. Drive the nail into the board. You really should talk to us. I can't remember the last time I saw you. Tom was working at his desk all morning. Polyandry used to be common among the Sherpas of Nepal, where a band of brothers would often take a wife in common. When she died--of child-bearing or overwork--they would frequently marry her younger sister. Tom told me Mary was emotionally unstable. Nobody does it better. I value your friendship.",NA
2017/178,"Cecelia Varughese,Cecile Schadegg,Edda Chaffins","88,89,90",Atlas of Butterflies and Diurnal Moths in the Monsoon Tropics of Northern Australia,2017,Accept,Reject,"Do you know whether or not Tom likes cream in his coffee? Do you think you scare me? Tom tells everyone that he can't speak French, but that's not true. The dog is blind in one eye. Tom screamed. Tom called Mary and told her that he'd be home late. I'm not a nice person.",NA
2017/179,"Matilda Roberson,Darla Goyette,Pearlie Blakelock,Fidel Seawell,Clementine Clish","91,92,93,94,95",What Politics?: Youth and Political Engagement in Africa,2017,Accept,Reject,She didn't mean to say what she said. The war on Iraq is a volatile subject of political debate; any wrong word and a heated argument could spark. How often do you wash your gym clothes? Tom likes tennis. The people are confused. I know that nothing lasts forever. He set out on a long journey. I can't believe that you're a grandmother. He went to the cinema five days ago. Everything was going great. I know that Tom isn't going to let you do that. Thanks for calling me back. We've been thinking about going to Boston for a long time. Insects are the only winged arthropods. We won't let you die. You must make an effort to get along with everyone. Tom showed his grandfather how to use the ATM. Aren't you going to eat it?,NA
2017/180,"Van Sien,Luigi Grisostomo,Edra Wahlberg,Bert Hrbek","96,97,98,99",Rituals of the Past: Prehispanic and Colonial Case Studies in Andean Archaeology,2017,Reject,Reject,"How do you expect me to know that? I'm not a psychic. Tom kindly answered my questions. I wonder if Tom will be OK. I'm swamped with work. Tom was caught in a lie. I didn't sleep much yesterday, so it was inevitable that I was sleepy all day today. Tom forgot the rules. Tom is a school bus driver. House dust mites can be found in mattresses, carpets, curtains and stuffed furniture. Technology has also increased depression and suicide, and changed how Gen Zers perceive themselves. I don't know what the fuss is all about. I asked Tom to help me get out of trouble. Layla tried to get Sami up. I think your problem is that you don't listen carefully when people are explaining things. Tom hasn't admitted that he did that yet. I love Alex. Tom didn't really have to come into the office today. Sami left the car outside Layla's home.",NA
2017/181,"Tilda Borza,Ava Woolhouse,Augustus Fleisner,Ramona Fischer,Gretchen Ryen,Shirl Hundley,Arlen Sol","100,1,2,3,4,5,6",Film Festivals: From European Geopolitics to Global Cinephilia,2017,Accept,Accept,She doesn't like the way I speak. I've heard that Tom and Mary are now studying French. Tom has a hat on. Paul is smarter than Otto. Tom took three days off. Tom and Mary told me that they were heartbroken.,NA
2017/182,Eli Sikes,7,The Scar That Binds: American Culture and the Vietnam War,2017,Reject,Reject,"Tom has a kind heart. I wonder what has made him change his mind. I can see the tower from where I stand. Are you happy, Tom? I haven't formed an opinion on it yet. My children want to convert to Islam. Tom said that he thought that Mary might be frightened. Tom is someone I have trouble getting along with. Tom will probably go to Boston tomorrow.",NA
2017/183,"Ann Kappen,Rubi Tryninewski,Blanch Neece,Laureen Marsala,Alyce Seek,Margert Kissick","8,9,10,11,12,13",Aufbruch in die Öffentlichkeit?: Reflexionen zum 'public turn' in der Religionspädagogik,2017,Accept,Accept,"I want to learn how to play the bassoon. Tom's sensible. On a beach in the south of France, some women were returning from a swim and sunbathing topless. Although at first a little surprised, having come from a country with more conservative customs, Mary decided that if men didn't have to wear a shirt, it was only fair that women shouldn't have to either. He's getting on well in his new business. Tom didn't sharpen the knives like he said he would. Tom is having a good year. Tom is supportive, but Mary isn't. Mary said she was told not to do that again.",NA
2017/184,"Ligia Kisling,Tisa Pezzullo,Tamela Surma,Ronda Rollow,Emelia Stanojevic","14,15,16,17,18","Gobiernos revolucionarios y educación popular en México, 1911-1928",2017,Reject,Reject,"Have you finished your Christmas shopping yet? That's your problem, not mine. Tom isn't too happy about it. Tom handed Mary a cup. The schoolyard was very small. I am a Tunisian citizen. Tom may not be as rich as he seems. Today, we have to work until 7p.m.",NA
2017/185,"Tosha Govin,Marissa Naasz","19,20","La religión ante los problemas sociales: Espiritualidad, poder y sociabilidad en América Latina",2017,Accept,Reject,"Mary has me to show her how to do that. I need a pencil. May I use one of yours? Did you know Tom was hungry? Tom says he doesn't think he can do that right now. ""You know what I mean."" ""Actually, Tom, I don't."" Tom doesn't like being touched. Dropboxes are often handy, but Imogen of the Internet still emails things to herself because (and I quote) ""it's vintage."" Tom smiled inwardly. The culture was completely different from the one she was used to. Tom knows he has to do something, but he's not sure what.",NA
2017/186,"Kieth Ludke,Juli Dillion,Willis Jung,Lela Alattar,Randa Remo,Noelle Mattler,Candi Diederich","21,22,23,24,25,26,27",Accountability for After-School Care: Devising Standards and Measuring Adherence to Them,2017,Accept,Reject,Tom still hasn't gotten over the shock. Tom said that he didn't think he'd ever do that. I have arrived at the train station. Tom said that Mary hardly ever smiles anymore. Did you enjoy your winter holidays? I wish to sit here with you for a while and talk. Do you know any Greek myths? I think it's very obvious what'll happen if we do that. A cochlear implant consists of a prosthesis in the internal ear which allows a deaf person to hear. I don't think that Tom will admit that he doesn't know how to do that. They said they'd forgotten something.,NA
2017/187,"Donna Gelo,Tobie Cotilla,Adolph Bragg,Linwood Chebret,Kandis Contento","28,29,30,31,32",The Barter Theatre Story: Love Made Visible,2017,Accept,Reject,"We'll stick together. I think that Tom is safe. We've done the right thing. Tom gave the key to Mary. I am beside myself! Mennad couldn't sleep that night. He looked back at us many times and walked away. I know Tom will be fair. Tom's a teacher, right? There were more than three thousand people there. I doubt that Tom has to do that. Dan appreciated your letter of condolence. Sami was sent to that house. I always get what I want. Don't you be so rude. A good horse does not graze where it has trodden. Tom did not die in vain. He died a hero. Slay the prince and come back to us! Some believe that a curse is cast upon any person who disturbs the tomb of a Pharaoh. It is easier to go down a hill than to climb it up.",NA
2017/188,"Luann Mcdearman,Sau Prucnal,Lloyd Brodtmann,Natalie Dugal","33,34,35,36","Cinema, Trance and Cybernetics",2017,Accept,Accept,"Tell her that I am looking for the keys. Tom has been blacklisted. The cost of flying overseas has risen with the cost of fuel. She couldn't accept the cruelties of life. The teacher sympathized with me. Tom is fine now, isn't he? I did better than I expected. We just didn't do enough. If it were absolutely necessary to choose, I would rather be guilty of an immoral act than of a cruel one. Tom said that he thought it would be possible to do that. Everybody but Tom knew that he didn't need to go to Boston.",NA
2017/189,"Eura Chrusciel,Kristel Ziebell,Damien Ridders,Georgiana Ransier,Senaida Tiro,Helene Chimento","37,38,39,40,41,42",Sign Here!: Handwriting in the Age of New Media,2017,Reject,Reject,"Let me show you how we do it. Tom wasn't the first one who said he'd like to do that. Her hair is silky smooth. I expect you to give me an answer by this afternoon. Grandeur and gallantry never appeared with more lustre in France, than in the last years of Henry the Second's reign. Tom is never in a hurry, is he? Did you have another fight with Tom? In any case, now I'm considering trying out some likely things. I made a list of things I needed to do. I will be busy tomorrow. Feel this. There used to be a lot of frogs in this pond. Tom is progressing pretty well.",NA
2017/190,"Renetta Rufer,Patti Iler,Martha Walburn,Gina Silquero","43,44,45,46","Gender, Generations and the Family in International Migration",2017,Accept,Accept,"Recker hopes raising awareness about natural colors will press the fashion industry worldwide to become more sustainable and environmentally friendly. Jim is about as tall as Bill. I think it's pretty good. Everyone is inside Tom's trailer. You should tell Tom you're not likely to do that. Was that guy Tom? Can I help you with anything, pal? Sami had a medical condition. Tom suspected something was wrong. I got very annoyed at her remarks. The police are interrogating Tom now. I don't think Tom and Mary know who wants to do that. We've done fine without you. What did Tom tell you about us? They look like they need a vacation. Algeria needs to start a ""return campaign"" in order to persuade its immigrants to return home.",NA
2017/191,"Brenton Landherr,Douglass Teagues,Suzanne Gomoran,Delilah Feliz,Jerold Garski,Elna Hohlstein,Jonathan Odea","47,48,49,50,51,52,53","Tyneside Neighbourhoods: Deprivation, Social Life and Social Behaviour in One British City",2017,Accept,Reject,"His sickness made it impossible for him to continue his study. They're not sure what to do, are they? Tom said that he saw the invisible man today. I have a calendar on my refrigerator. Sami wasn't looking at Layla. Tom needs time, money, and food. She is my sister. He stayed there not more than four days. I hardly ever see her anymore. Tom sits at his desk all night working. No sooner had I sat down and relaxed than the phone rang. This does not bode well. Tom said that Mary wasn't certain that John didn't need to do that. A lot has changed in Australia since then. The Battle for Monterrey lasted three days. Sami's phone was in the attic. I think Tom was heroic. Tom says he has to go to Australia the day after tomorrow. Tom and Mary wanted to pay off their loans.",NA
2017/192,"Conchita Rueter,Catarina Hinson,Royal Boghossian,Claretta Waugaman,Jonah Barnhardt,Mi Streets,Ailene Tobler","54,55,56,57,58,59,60",América Latina: una integración regional fragmentada y sin rumbo,2017,Accept,Reject,Layla's motherly instincts kicked in. Who would do this? And why? Sami was Layla's partner in crime. I like social networking web sites. He got here fast. I like your techno dance moves. Dozens are still missing. She is a pretty girl. This company's profit margin is very big.,NA
2017/193,"Maricela Westbrooke,Dionna Brawner,Lala Gutta,Alvera Liberman,Dalene Mcpike,Magda Fowkes,Elinor Irigoyen","61,62,63,64,65,66,67",Cultures of Anti-Racism in Latin America and the Caribbean,2017,Accept,Accept,"I don't think that Tom knows who's going to do that. I obviously did something wrong. How's the water here? No matter what happens, I want to do that. Berber is used all over North Africa. I know Tom could do that if he needed to. I don't worry about Tom anymore. The population of Tokyo is four times as large as that of Yokohama. Tom said that he heard that I was going to Boston. Let's take a break, shall we? She has already done. Tom moved to San Diego. I really feel like we're on the same wavelength. This isn't at all what Tom expected. Tom told me that he thought that I should go on a diet. Tom said that that wasn't his problem. He gave her a copy of the Quran. I feel kind of sick. Tom will be the first one to speak. I really need to talk with you.",NA
2017/194,"Briana Rhynard,Tony Cassavaugh,Venita Conchas,Chantel Margheim,Nannie Drost,Lashaun Auman,Muriel Siddiqui","68,69,70,71,72,73,74",Interventions to Prevent Suicide: A Literature Review to Guide Evaluation of California's Mental Health Prevention and Early Intervention Initiative,2017,Reject,Reject,"Tom and Mary waved their hands. I'm not blind. She says she isn't afraid. I grew up reading Superman comics. Mennad has to turn off the Christmas tree. You don't do that the same way Tom does. Tom and Mary couldn't find their way back. I know that Tom is a lazy person. The colours of her dress and shoes go well together. Can I be there? Write unambiguous texts. None of the cars is mine. I don't yet know exactly what I have to do. Give me a hand, will you?",NA
2017/195,"Tifany Sarff,Christy Stavrides,Pamela Umholtz,Lorita Protich,Sonja Beach","75,76,77,78,79",Knowledge in the Age of Digital Capitalism: An Introduction to Cognitive Materialism,2017,Accept,Reject,"I woke up at 10:30 in the morning. I don't express myself well verbally. Tom realized it would be a waste of time to try to convince Mary to do that. He denied knowing anything about their plans. This novel has been published in French as well. You look tired. You ought to rest for an hour or two. There was nothing Tom could've done. Tom wanted to play chess with you. Tom needs to take it easy. I wasn't nervous about it. I went swimming with him. Next year is the devil's joke. Tom and Mary don't know why John is absent. And Seth lived after he begot Enos, eight hundred and seven years, and begot sons and daughters.",NA
2017/196,"Kenny Strause,Maragaret Wielgus,Jenniffer Winninger,Celinda Bibber,Louann Freidin","80,81,82,83,84",Place of Devotion: Siting and Experiencing Divinity in Bengal-Vaishnavism,2017,Accept,Reject,"This isn't scary. Tom is a trendsetter. Sami had no reason to doubt Layla's story. Neither Tom nor Mary has lost a lot of blood and the doctors are worried. Tom still hasn't told me the reason why he isn't going to do that. When are you going to give me my book back? Mary says she doesn't want to do that with you. Tom didn't wait for Mary to speak. I don't think you should do what Tom asked you to do. My nephew is getting married tomorrow. They told me that they hated doing that. This is very, very important. Where are you going with my bicycle?",NA
2017/197,"Jina Puelo,Letha Cantine","85,86","""Der französischen Sprache mächtig"": Kommunikation im Spannungsfeld von Sprachen und Kulturen im Königreich Westphalen 1807-1813",2017,Accept,Accept,"Tom told me that he thought that Mary was competent. I saw Fadil there with that other woman. He was moving to Kabylie. Tom said that he thought I might not have to do that. Do you know them both? Never say ""That's a good question"" because that means all other questions were dumb.",NA
2017/198,"Avis Blasz,Cecelia Varughese,Cecile Schadegg,Edda Chaffins,Matilda Roberson,Darla Goyette,Pearlie Blakelock","87,88,89,90,91,92,93",Antología conmemorativa: nueva revista de filología hispánica : cincuenta tomos : volumen II,2017,Accept,Reject,"It's fine by me if you don't do that. Tom knew I'd be on time. Tom tried to kiss Mary again, but she pushed him away. What do you think the solution to the problem is? I saw the honey, but did not see the honeybees. ""I can explain."" ""Well, explain then."" He said that he wasn't worried. What is the price of that book? Sami started a fire. She was caught red-handed trying to steal a necklace. He deserves the punishment. His story was pretty simple.",NA
2017/199,"Fidel Seawell,Clementine Clish","94,95",Revisiting China's Competition Law and Its Interaction with Intellectual Property Rights,2017,Accept,Reject,"I highly doubt that. The pun is unfortunately untranslatable. They barely speak Berber. Sami just forgot about it. I can't do it again. I told you not to move. No, I don't have a drinking problem except when I can't get a drink. It was done before. Continue your investigations. Let's begin, then. I know Tom doesn't know who wants to do that. Tom says he has to go to Australia tomorrow. Tom asked me where to go. He trusts his wife to a great extent. Tom can't go to the hospital today. There have been a lot of complaints about the high prices at the pumps. You have a good plan. The Irishman blinked. Tom took the sheets off the bed and put them in the washing machine. Of course I'll wait.",NA
2017/200,"Van Sien,Luigi Grisostomo,Edra Wahlberg,Bert Hrbek,Tilda Borza,Ava Woolhouse","96,97,98,99,100,1",The making of British bioethics,2017,Reject,Reject,"I assumed that Tom and Mary were husband and wife. She said everything will be over between us. Come on, make a move! Tom never told Mary where he hid the diamonds. It's urgent that I see her. Baseball is by far the most popular sport in Japan. When I was a student, I lived in Paris. She never reads. How did she learn Berber? The judgement was impeccable. Wages are extremely low now. Tom was cheering. Mary told Tom what she wants him to do. Tom has promised to do that today before he goes home.",NA
2018/1,"Ava Woolhouse,Augustus Fleisner,Ramona Fischer,Gretchen Ryen,Shirl Hundley,Arlen Sol","1,2,3,4,5,6","Reading Contemporary Indonesian Muslim Women Writers: Representation, Identity and Religion of Muslim Women in Indonesian Fiction",2018,Reject,Reject,"Why are you two arguing? Sami got a little crazy. They aren't happy with this, are they? Tom had no problem living alone on the island; he only missed two things: a touch of a woman and everyday's quarrels. In the summer I go to the sea and in winter I go to the mountain. I'm a gymnast. My father died in 2013. What about the family of the dying patient? Mary said she was all alone. I can't wait to see what Tom will do. The house is clean. You haven't been paying attention, have you? If you don't hurry, we won't get there on time. Tom likes this place better than where he used to live. Sami needed those challenges. Tom has been charged with Mary's murder. I don't know why we're so busy.",NA
2018/2,"Eli Sikes,Ann Kappen,Rubi Tryninewski,Blanch Neece","7,8,9,10",Proceedings of the UNC CBE Summit 2017,2018,Reject,Reject,"How am I different from you? He said he felt he had to do that. The girls who I met today were students. You were seventh. Sami was so ridiculous. Rarely has a debate attracted so much media attention. Are you making Tom a sandwich? ""Do you hate me?"" ""No."" ""So do you love me?"" ""Why are you asking?"" I didn't know Tom didn't want to do that with you. Sami couldn't believe that Layla was doing this. What did Tom want you to buy for Mary? I think you guys did a great job. I slept at an hour past midnight last night. I think that Tom would've helped us if he'd been here. We all know that nobody's perfect. He is always forgetting things. The buildings are old and about to collapse. Sami is curious. Japan has been urged to alter her diplomatic policies.",NA
2018/3,"Laureen Marsala,Alyce Seek,Margert Kissick,Ligia Kisling,Tisa Pezzullo,Tamela Surma","11,12,13,14,15,16",Circulating Cultures,2018,Accept,Reject,"Did you hire Tom? Tom realized that he was very tired. We have thirty of those. Tom said Mary is ready. You really should buy a new car. Tom cried when he heard the news. There's a price on her head. New York City is known for its tall buildings, financial markets and centers for the arts, but America’s most populated city is becoming known for something you might not expect -- farms. He doesn't have the intention of becoming a Muslim. Sami knows me perfectly. Happy Canada Day! Who will ultimately decide? Don't get too used to it. Tom and Mary have canceled their appointment. Both his brothers are teachers. He studies Berber. I think that Tom won the election. They're probably sleeping. Don't go for a walk naked! He said that he'd only talk to you.",NA
2018/4,"Ronda Rollow,Emelia Stanojevic,Tosha Govin,Marissa Naasz,Kieth Ludke","17,18,19,20,21",Ministerial Careers and Accountability in the Australian Commonwealth Government,2018,Reject,Reject,"I forgot that Tom knows how to read French. Tom understands what's going on, I think. This graph breaks down the different costs involved in producing the iPad. I eat very quickly. Sami waited for six weeks. Tom didn't think Mary was suspicious. Tom is offensive. You should eat vegetables and fruit at least three times a day. You must really be tired.",NA
2018/5,"Juli Dillion,Willis Jung,Lela Alattar,Randa Remo,Noelle Mattler","22,23,24,25,26",Supporting Employers in the Reserve Operational Forces Era: Appendixes,2018,Accept,Reject,Do you know where you want to go? This plum tart is to be made with shortening. Tom told me that he thought that I looked drunk. I think I've persuaded him. How do you plan to do it? I think we should tell Tom the truth. Tom and Mary got most of the things they asked for.,NA
2018/6,Candi Diederich,27,Redefining security in the Middle East,2018,Reject,Reject,"Tom and Mary said they didn't have to work anymore. Your new office will be next to Tom's. You just realised how awesome I am! Tom deposited three hundred dollars in his saving account. We cannot exist without water. None of us plan to stay here much longer. Essentially it's a one-to-one match, but the content of that match is a level so high as to be unthinkable to an ordinary person. Speaking of his eating habits, they're revolting aren't they? Who else knows about your secret? He isn't as honest as all that.",NA
2018/7,"Donna Gelo,Tobie Cotilla,Adolph Bragg,Linwood Chebret,Kandis Contento,Luann Mcdearman","28,29,30,31,32,33",Reforming Trade Policy in Papua New Guinea and the Pacific Islands,2018,Accept,Reject,"I need them in my life. You're out of time. Layla felt she was losing her friends. They couldn't pay their bills. Where have you been? I was worried sick. His behavior is strange. We've upped our offer by $3,000. Tom doesn't want to admit he has a drinking problem. Sami was in the canoe with his dog. Tom says that he won't be in Australia next week.",NA
2018/8,"Sau Prucnal,Lloyd Brodtmann,Natalie Dugal,Eura Chrusciel","34,35,36,37",Evidenzbasierte | evidenzinformierte Gesundheitskommunikation,2018,Reject,Reject,Tom's mother made the shirt that he was wearing today. I don't think that Tom is the one who needs to apologize. Why would I have to do that? Tom and Mary both stared at John. Mary said she couldn't help Tom do that. It may be true. We don't know yet. Every one of his songs was a hit. They say that they're hoping to do that. I am sure of your son coming back safe and sound.,NA
2018/9,"Kristel Ziebell,Damien Ridders,Georgiana Ransier,Senaida Tiro","38,39,40,41",Also Innovators: How one computer salesman contributed to the digital revolution,2018,Accept,Reject,Tom said that he's willing to do that for me. Tom spared no expense. We wasted a lot of time. We'll just have to wait and see how things pan out. His ploy almost succeeded. How do you say that? Could you tell me what this is used for?,NA
2018/10,"Helene Chimento,Renetta Rufer","42,43",Islamic Studies in the Twenty-First Century: Transformations and Continuities,2018,Accept,Reject,"Tom wishes he was perfect, but he is realistic. He carried the glassware with care. Tom is in prison for murder. He is like a ninja. Tom is a teacher, and so am I. I know that Tom is now a chemistry professor. I was numbed by her sudden death. I'm supposed to be in Boston today.",NA
2018/11,"Patti Iler,Martha Walburn","44,45",This Time We Knew: Western Responses to Genocide in Bosnia,2018,Accept,Reject,The flu is going around now. I don't think Tom wrote anything. It was a mistake to do that. Tom probably won't survive. We are blind to our blindness. Tom suggested that I paint my room a light blue. Tom has also written many articles for us. Tom was only one of Mary's many stepchildren. We just want to win. Tom didn't want to stay here. I'll be thirty next month. Tom has left us. I hope no one feels like that. In Valencia they speak Valencian and Spanish. This oil well produces more than 100 barrels per day. I know all about the party. I know Tom doesn't know exactly how to do that. I wanted to buy a painting from Tom.,NA
2018/12,"Gina Silquero,Brenton Landherr,Douglass Teagues,Suzanne Gomoran,Delilah Feliz","46,47,48,49,50","Sounding Islam: Voice, Media, and Sonic Atmospheres in an Indian Ocean World",2018,Accept,Accept,"Now are you asking me to be a snitch? Child, my name is Jesus and I'm your father. Don't send it to me again. I sliced the watermelon. The British would need strong leadership. Mary said she doesn't think she'll ever be able to do that. I know Tom doesn't want to be here. The situation is grim. We all agree in liking the teacher. The feast of Ravenswood Castle was as remarkable for its profusion as that of Wolf's Crag had been for its ill-veiled penury. Sami would do anything he could for a friend.",NA
2018/13,"Jerold Garski,Elna Hohlstein,Jonathan Odea,Conchita Rueter","51,52,53,54",Was ist wahre Freiheit?: Epiktet,2018,Accept,Accept,His technique was unrivalled and completely unbelievable. Tom stopped reading his book and looked up at Mary. Tom realized Mary wasn't joking. I was asked to speak in French. Tom and Mary said they thought John would be awake when they got home. Are we poor? Tom went into the room and slammed the door behind him. Sami parked his car here. I lol'd.,NA
2018/14,Catarina Hinson,55,Lengua histórica y normatividad,2018,Reject,Reject,She changed into her swimsuit. Mary told me she'd do it. I think it is a mere coincidence. It's all so sad. Layla asked for something unexpected. Sami left the house at six. Tom sent a Christmas card to Mary. How about going to the movie? You are cautioned that any changes or modifications not expressly approved in this manual could void your authority to operate this equipment. She'll come if you ask her. The street in front of my house is pretty narrow.,NA
2018/15,"Royal Boghossian,Claretta Waugaman,Jonah Barnhardt,Mi Streets,Ailene Tobler","56,57,58,59,60",A Common Operating Picture for Air Force Materiel Sustainment: First Steps,2018,Reject,Reject,I could tell Tom and Mary were hurt. He is a man of few wants. What's your favorite language? I think Tom is outside. Tom knows who broke the window. You're needed in the clinic. She'll save more money. Learning a foreign language requires patience. Is Tatoeba like Facebook? I suspect that Tom is afraid. First it's hot and then it's cold. What's going on? Have you started studying for the exam? We mean business. Death doesn't scare me. Sami's manager was so mad at him. Tom thought he'd be safe there.,NA
2018/16,"Maricela Westbrooke,Dionna Brawner,Lala Gutta,Alvera Liberman,Dalene Mcpike","61,62,63,64,65","Ginseng and Borderland: Territorial Boundaries and Political Relations Between Qing China and Choson Korea, 1636-1912",2018,Accept,Reject,"Sami hates birds. Henry was not at home, as is often the case with him. Both the candidates in this election are left-wing. He looked at the people who looked at the pictures, instead of at the pictures themselves. I wanted you to see that I'm not all that bad. Tom said that he didn't feel well. I'll help find them. I thought that that was what Tom wanted to do. Someone else was with me. I don't believe in anything else they say. Santa came down the chimney and left his presents. Tom said he's been working out. Mary is from a big family, isn't she? Is it possible to land a plane on this island?",NA
2018/17,"Magda Fowkes,Elinor Irigoyen","66,67",Virtual Works – Actual Things: Essays in Music Ontology,2018,Reject,Reject,"That's too small to fit on your head. Is the university library open now? I didn't give anything to them. Tom eats too much junk food. This book is worth reading more than once. Did you think I looked scared? In Quebec, autumn is the time to put snow tires onto the car. Stop telling me to calm down. I don't think Tom knows anything about folk music. He held off the attackers long enough for reinforcements to arrive. What's that package? Anna's hair is brown, but Magdalena's is blonde. I haven't thought about Tom in years.",NA
2018/18,"Briana Rhynard,Tony Cassavaugh,Venita Conchas,Chantel Margheim,Nannie Drost,Lashaun Auman","68,69,70,71,72,73",Bildschirmmedien im Alltag von Kindern und Jugendlichen: Problematische Mediennutzungsmuster und ihr Zusammenhang mit Schulleistungen und Aggressivität,2018,Accept,Reject,Is this going to work? Tom is the only one likely to be in the office on Monday. Tom is a barber. I don't know if Tom is angry or not. Don't you think that's strange? What was the outcome of the election? Aren't you still with Tom? Do you hate your neighbor? I don't think that Tom is smarter than you. I'm going to help him. Sami is very happy.,NA
